大学名,学部,学科
青山学院,コミュニテ,コミュニ－テ４
青山学院,コミュニテ,コミュニ－テ５
青山学院,コミュニテ,コミュニ－テ個別
青山学院,社会情報,社会情報個別Ｂ
青山学院,社会情報,社会情報個別Ｃ
青山学院,社会情報,社会情報個別Ｄ
青山学院,社会情報,社会情報全学部Ａ
青山学院,社会情報,社会情報全学部Ｂ
青山学院,社会情報,社会情報－テ３
青山学院,社会情報,社会情報－テ５
青山学院,社会情報,社会情－テ個別Ａ
亜細亜,国際関係,国際関係３
亜細亜,国際関係,国際関係全学統一
亜細亜,国際関係,多文化コミュ３
亜細亜,国際関係,多文化全学統一
亜細亜,国際関係,国際関係－テ３
亜細亜,国際関係,国際関係－テ２
亜細亜,国際関係,多文化－テ３
亜細亜,国際関係,多文化－テ２
亜細亜,社会,現代社会３
亜細亜,社会,現代社会全学
亜細亜,社会,現代社会－テ３
亜細亜,社会,現代社会－テ２
亜細亜,法,法律３教科
亜細亜,法,法律全学統一
亜細亜,法,法律－テ３
亜細亜,法,法律－テ２
亜細亜,経済,経済３教科
亜細亜,経済,経済全学統一
亜細亜,経済,経済－テ３
亜細亜,経済,経済－テ２
亜細亜,経営,経営３教科
亜細亜,経営,経営全学統一
亜細亜,経営,ホスピタ３
亜細亜,経営,ホスピタ全学統一
亜細亜,経営,データサイエ３
亜細亜,経営,データサイエ２
亜細亜,経営,データサイエ全学
亜細亜,経営,データサイエ後期
亜細亜,経営,経営－テ３
亜細亜,経営,経営－テ２
亜細亜,経営,ホスピ－テ３
亜細亜,経営,ホスピ－テ２
亜細亜,経営,データ－テ３Ａ
亜細亜,経営,データ－テ３Ｂ
亜細亜,健康スポ,健康スポ－テ３Ａ
亜細亜,健康スポ,健康スポ－テ３Ｂ
亜細亜,健康スポ,健康スポーツ３
亜細亜,健康スポ,健康スポーツ全学
跡見学園女子,文,人文Ｂ
跡見学園女子,文,現代文化Ｂ
跡見学園女子,心理,臨床心理Ｂ
跡見学園女子,観光コミュ,観光デザＢ
跡見学園女子,マネジメ,マネジメントＢ
跡見学園女子,文,人文Ａ３
跡見学園女子,文,人文Ａ２
跡見学園女子,文,人文－テ３
跡見学園女子,文,人文－テ４
跡見学園女子,文,人文－テ５
跡見学園女子,文,人文－テ２
跡見学園女子,文,現代文化－テ２
跡見学園女子,文,現代文化－テ３
跡見学園女子,文,現代文化－テ４
跡見学園女子,文,現代文化－テ５
跡見学園女子,文,現代文化表現Ａ２
跡見学園女子,文,現代文化表現Ａ３
跡見学園女子,マネジメ,マネジメン－テ２
跡見学園女子,マネジメ,マネジメン－テ３
跡見学園女子,マネジメ,マネジメン－テ４
跡見学園女子,マネジメ,マネジメン－テ５
跡見学園女子,マネジメ,マネジメントＡ２
跡見学園女子,マネジメ,マネジメントＡ３
跡見学園女子,観光コミュ,観光デザイ－テ２
跡見学園女子,観光コミュ,観光デザイ－テ３
跡見学園女子,観光コミュ,観光デザイ－テ４
跡見学園女子,観光コミュ,観光デザイ－テ５
跡見学園女子,観光コミュ,観光デザインＡ２
跡見学園女子,観光コミュ,観光デザインＡ３
跡見学園女子,心理,臨床心理－テ２
跡見学園女子,心理,臨床心理－テ３
桜美林,教育探究,教育探究３科目型
桜美林,教育探究,教育探究２科目型
桜美林,教育探究,教育前理系３
桜美林,教育探究,教育前理系２
桜美林,教育探究,教育－テ３
桜美林,教育探究,教育－テ４
桜美林,教育探究,教育－テ５
桜美林,教育探究,教育－テ２
桜美林,教育探究,教育－３テ＋
桜美林,教育探究,教育－２テ＋
桜美林,教育探究,教育前理３テ＋
桜美林,教育探究,教育前理２テ＋
桜美林,グローバル,英語３科目型
桜美林,グローバル,英語２科目型
桜美林,グローバル,中国語３科目型
桜美林,グローバル,中国語２科目型
桜美林,グローバル,英語－テ３
桜美林,グローバル,英語－テ４
桜美林,グローバル,英語－テ５
桜美林,グローバル,英語－テ２
桜美林,グローバル,英語－３テ＋
桜美林,グローバル,英語－２テ＋
桜美林,グローバル,中国語－テ３
桜美林,グローバル,中国語－テ４
桜美林,グローバル,中国語－テ５
桜美林,グローバル,中国語－テ２
桜美林,グローバル,中国語－３テ＋
桜美林,グローバル,中国語－２テ＋
桜美林,芸術文化,演劇ダンス３科目
桜美林,芸術文化,演劇ダンス２科目
桜美林,芸術文化,音楽３科目型
桜美林,芸術文化,音楽２科目型
桜美林,芸術文化,ビジュアル３科目
桜美林,芸術文化,ビジュアル２科目
桜美林,芸術文化,演劇ダンス－テ３
桜美林,芸術文化,演劇ダンス－テ４
桜美林,芸術文化,演劇ダンス－テ５
桜美林,芸術文化,演劇－テ２
桜美林,芸術文化,演劇ダンス３テ＋
桜美林,芸術文化,演劇ダンス２テ＋
桜美林,芸術文化,音楽－テ３
桜美林,芸術文化,音楽－テ４
桜美林,芸術文化,音楽－テ５
桜美林,芸術文化,音楽－テ２
桜美林,芸術文化,音楽－３テ＋
桜美林,芸術文化,音楽－２テ＋
桜美林,芸術文化,ビジュアル－テ３
桜美林,芸術文化,ビジュアル－テ４
桜美林,芸術文化,ビジュアル－テ５
桜美林,芸術文化,ビジュ－テ２
桜美林,芸術文化,ビジュ－３テ＋
桜美林,芸術文化,ビジュ－２テ＋
桜美林,健康福祉,健康科学３科目型
桜美林,健康福祉,健康科学２科目型
桜美林,健康福祉,スポーツ３科目型
桜美林,健康福祉,スポーツ２科目型
桜美林,健康福祉,社会福祉３科目型
桜美林,健康福祉,社会福祉２科目型
桜美林,健康福祉,精神保健３科目型
桜美林,健康福祉,精神保健２科目型
桜美林,健康福祉,実践心理３科目型
桜美林,健康福祉,実践心理２科目型
桜美林,健康福祉,保育学３科目型
桜美林,健康福祉,保育学２科目型
桜美林,健康福祉,健康科学－テ３
桜美林,健康福祉,健康科学－テ４
桜美林,健康福祉,健康科学－テ５
桜美林,健康福祉,健康科学－テ２
桜美林,健康福祉,健康科学－３テ＋
桜美林,健康福祉,健康科学－２テ＋
桜美林,健康福祉,スポーツ－テ３
桜美林,健康福祉,スポーツ－テ４
桜美林,健康福祉,スポーツ－テ５
桜美林,健康福祉,スポーツ－テ２
桜美林,健康福祉,スポーツ－３テ＋
桜美林,健康福祉,スポーツ－２テ＋
桜美林,健康福祉,社会福祉－テ３
桜美林,健康福祉,社会福祉－テ４
桜美林,健康福祉,社会福祉－テ５
桜美林,健康福祉,社会福祉－テ２
桜美林,健康福祉,社会福祉－３テ＋
桜美林,健康福祉,社会福祉－２テ＋
桜美林,健康福祉,精神保健－テ３
桜美林,健康福祉,精神保健－テ４
桜美林,健康福祉,精神保健－テ５
桜美林,健康福祉,精神保健－テ２
桜美林,健康福祉,精神保健－３テ＋
桜美林,健康福祉,精神保健－２テ＋
桜美林,健康福祉,実践心理－テ３
桜美林,健康福祉,実践心理－テ４
桜美林,健康福祉,実践心理－テ５
桜美林,健康福祉,実践心理－テ２
桜美林,健康福祉,実践心理－３テ＋
桜美林,健康福祉,実践心理－２テ＋
桜美林,健康福祉,保育学－テ３
桜美林,健康福祉,保育学－テ４
桜美林,健康福祉,保育学－テ５
桜美林,健康福祉,保育学－テ２
桜美林,健康福祉,保育学－３テ＋
桜美林,健康福祉,保育学－２テ＋
桜美林,ビジネス,３科目型
桜美林,ビジネス,２科目型
桜美林,ビジネス,共テ３科目型
桜美林,ビジネス,共テ４科目型
桜美林,ビジネス,共テ５科目型
桜美林,ビジネス,共テ２科目型
桜美林,ビジネス,３科目型テ＋
桜美林,ビジネス,２科目型テ＋
桜美林,航空,フライト
桜美林,航空,航空３科目型
桜美林,航空,航空２科目型
桜美林,航空,航空前理系３
桜美林,航空,航空前理系２
桜美林,航空,フライト－テ３
桜美林,航空,フライト－テ４
桜美林,航空,フライト－テ５
桜美林,航空,航空－テ３
桜美林,航空,航空－テ４
桜美林,航空,航空－テ５
桜美林,航空,航空－テ２
桜美林,航空,航空－３テ＋
桜美林,航空,航空－２テ＋
桜美林,航空,航空前理３テ＋
桜美林,航空,航空前理２テ＋
桜美林,リベラル,人文３
桜美林,リベラル,人文２
桜美林,リベラル,人文前理系３
桜美林,リベラル,人文前理系２
桜美林,リベラル,社会３
桜美林,リベラル,社会２
桜美林,リベラル,社会前理系３
桜美林,リベラル,社会前理系２
桜美林,リベラル,自然前理系３
桜美林,リベラル,自然前理系２
桜美林,リベラル,自然２中後
桜美林,リベラル,人文－テ３
桜美林,リベラル,人文－テ４
桜美林,リベラル,人文－テ５
桜美林,リベラル,人文－テ２
桜美林,リベラル,人文－３テ＋
桜美林,リベラル,人文－２テ＋
桜美林,リベラル,人文前理３テ＋
桜美林,リベラル,人文前理２テ＋
桜美林,リベラル,社会－テ３
桜美林,リベラル,社会－テ４
桜美林,リベラル,社会－テ５
桜美林,リベラル,社会－テ２
桜美林,リベラル,社会－３テ＋
桜美林,リベラル,社会－２テ＋
桜美林,リベラル,社会前理３テ＋
桜美林,リベラル,社会前理２テ＋
桜美林,リベラル,自然－テ３
桜美林,リベラル,自然－テ３理
桜美林,リベラル,自然－テ４
桜美林,リベラル,自然－テ５
桜美林,リベラル,自然－テ２
桜美林,リベラル,自然前理３テ＋
桜美林,リベラル,自然前理２テ＋
桜美林,リベラル,自然中後２テ＋
桜美林,グローバル,韓＋英－テ３
桜美林,グローバル,韓＋英－テ４
桜美林,グローバル,韓＋英－テ５
桜美林,グローバル,韓＋英－テ２
桜美林,グローバル,韓＋英－３テ＋
桜美林,グローバル,韓＋英－２テ＋
桜美林,グローバル,韓＋英３科目型
桜美林,グローバル,韓＋英２科目型
桜美林,グローバル,韓＋中－テ３
桜美林,グローバル,韓＋中－テ４
桜美林,グローバル,韓＋中－テ５
桜美林,グローバル,韓＋中－テ２
桜美林,グローバル,韓＋中－３テ＋
桜美林,グローバル,韓＋中－２テ＋
桜美林,グローバル,韓＋中３科目型
桜美林,グローバル,韓＋中２科目型
大妻女子,文,日本文ＡⅠ
大妻女子,文,日本文ＡⅡ
大妻女子,文,英語英文ＡⅠ
大妻女子,文,英語英文ＡⅡ
大妻女子,文,コミュニケＡⅠ
大妻女子,文,コミュニケＡⅡ
大妻女子,文,日本文－テＢ２
大妻女子,文,日本文－テＢ３
大妻女子,文,英語英文－テＢ２
大妻女子,文,英語英文－テＢ３
大妻女子,文,コミュニ－テＢ２
大妻女子,文,コミュニ－テＢ３
大妻女子,比較文化,比較文化ＡⅠ
大妻女子,比較文化,比較文化ＡⅡ
大妻女子,比較文化,比較文化－テＢ２
大妻女子,比較文化,比較文化－テＢ３
大妻女子,社会情報,社会生活情報ＡⅠ
大妻女子,社会情報,社会生活情報ＡⅡ
大妻女子,社会情報,環境情報学ＡⅠ
大妻女子,社会情報,環境情報学ＡⅡ
大妻女子,社会情報,情報デザインＡⅠ
大妻女子,社会情報,情報デザインＡⅡ
大妻女子,社会情報,社会生活－テＢ３
大妻女子,社会情報,環境情報－テＢ２
大妻女子,社会情報,環境情報－テＢ３
大妻女子,社会情報,情報デザ－テＢ２
大妻女子,社会情報,情報デザ－テＢ３
大妻女子,家政,被服ＡⅠ
大妻女子,家政,被服ＡⅡ
大妻女子,家政,食物学ＡⅠ
大妻女子,家政,管理栄養ＡⅠ
大妻女子,家政,児童学ＡⅠ
大妻女子,家政,児童学ＡⅡ
大妻女子,家政,児童教育ＡⅠ
大妻女子,家政,児童教育ＡⅡ
大妻女子,家政,ライフデザＡⅠ
大妻女子,家政,ライフデザＡⅡ
大妻女子,家政,被服－テＢ２
大妻女子,家政,被服－テＢ３
大妻女子,家政,食物学－テＢ３
大妻女子,家政,管理栄養－テＢ３
大妻女子,家政,児童学－テＢ２
大妻女子,家政,児童教育－テＢ２
大妻女子,家政,児童教育－テＢ３
大妻女子,家政,ライフデ－テＢ２
大妻女子,データサイ,データサイエＡⅠ
大妻女子,データサイ,データサイエＡⅡ
大妻女子,データサイ,データ－テＢ２
大妻女子,データサイ,データ－テＢ３
大妻女子,人間共生,社会－テＢ２
大妻女子,人間共生,社会－テＢ３
大妻女子,人間共生,社会ＡⅠ
大妻女子,人間共生,社会ＡⅡ
大妻女子,人間共生,心理－テＢ２
大妻女子,人間共生,心理－テＢ３
大妻女子,人間共生,心理ＡⅠ
大妻女子,人間共生,心理ＡⅡ
大妻女子,人間共生,福祉－テＢ２
大妻女子,人間共生,福祉ＡⅠ
大妻女子,人間共生,福祉ＡⅡ
大妻女子,人間共生,共生デザ－テＢ２
大妻女子,人間共生,共生デザ－テＢ３
大妻女子,人間共生,共生デザインＡⅠ
大妻女子,人間共生,共生デザインＡⅡ
嘉悦,経営経済,経営経済－テ２
嘉悦,経営経済,経営経済－テ３
嘉悦,経営経済,経営経済－テ１
嘉悦,経営経済,経営経済１期１
嘉悦,経営経済,経営経済１期２
嘉悦,経営経済,経営経済２・３期
学習院,文,哲コア
学習院,文,史コア
学習院,文,日本語日本文コア
学習院,文,英語英米文化コア
学習院,文,ドイツ語圏コア
学習院,文,フランス語圏コア
